KOD GUS;rok;powiat;podregion;województwo;ID powiat;ID podreg;ID woj.;id;XA03;XA04;XA05;XA06;XA17;XA19;XA20;XA21;XA28;XA29;XA30;XA45;XA46;XB03;XB14;XB17;XB23;XB24;XC05
1101461000.00;1995.00;Powiat m.Łódź; m. Łódź;Łódzkie;1061.00;14.00;10.00;112;939.00;101287.00;145112.00;NA;NA;166337.00;504530.00;152348.00;60854.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101362000.00;1995.00;Powiat m.Piotrków Trybunalski; piotrkowsko-skierniewicki;Łódzkie;1062.00;13.00;10.00;113;93.00;14179.00;14530.00;NA;NA;21180.00;49430.00;10608.00;5369.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1101363000.00;1995.00;Powiat m.Skierniewice; piotrkowsko-skierniewicki;Łódzkie;1063.00;13.00;10.00;114;54.00;5889.00;8617.00;NA;NA;13592.00;29131.00;5340.00;3058.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121501000.00;1995.00;Powiat bocheński; krakowsko-tarnowski;Małopolskie;1201.00;15.00;12.00;115;212.00;6098.00;7557.00;NA;NA;30185.00;52682.00;13451.00;4202.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121502000.00;1995.00;Powiat brzeski; krakowsko-tarnowski;Małopolskie;1202.00;15.00;12.00;116;224.00;4758.00;6958.00;NA;NA;27411.00;48446.00;12143.00;3536.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121503000.00;1995.00;Powiat chrzanowski; krakowsko-tarnowski;Małopolskie;1203.00;15.00;12.00;117;221.00;22739.00;12233.00;NA;NA;35275.00;78566.00;17710.00;5799.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121504000.00;1995.00;Powiat dąbrowski; krakowsko-tarnowski;Małopolskie;1204.00;15.00;12.00;118;196.00;1505.00;4413.00;NA;NA;18020.00;31928.00;8393.00;1579.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121605000.00;1995.00;Powiat gorlicki; nowosądecki;Małopolskie;1205.00;16.00;12.00;119;692.00;9477.00;10245.00;NA;NA;33538.00;59106.00;14413.00;4800.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121506000.00;1995.00;Powiat krakowski; krakowsko-tarnowski;Małopolskie;1206.00;15.00;12.00;120;1518.00;11997.00;12994.00;NA;NA;64506.00;131030.00;34798.00;9603.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121607000.00;1995.00;Powiat limanowski; nowosądecki;Małopolskie;1207.00;16.00;12.00;121;262.00;4857.00;8487.00;NA;NA;38502.00;61340.00;14468.00;4633.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121508000.00;1995.00;Powiat miechowski; krakowsko-tarnowski;Małopolskie;1208.00;15.00;12.00;122;310.00;1641.00;4648.00;NA;NA;13981.00;29047.00;11025.00;1604.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121609000.00;1995.00;Powiat myślenicki; nowosądecki;Małopolskie;1209.00;16.00;12.00;123;169.00;5722.00;7705.00;NA;NA;35092.00;60423.00;13653.00;3560.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121610000.00;1995.00;Powiat nowosądecki; nowosądecki;Małopolskie;1210.00;16.00;12.00;124;709.00;4470.00;13640.00;NA;NA;62733.00;99840.00;22387.00;6330.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121611000.00;1995.00;Powiat nowotarski; nowosądecki;Małopolskie;1211.00;16.00;12.00;125;273.00;8364.00;15989.00;NA;NA;55887.00;98174.00;20096.00;10086.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121512000.00;1995.00;Powiat olkuski; krakowsko-tarnowski;Małopolskie;1212.00;15.00;12.00;126;160.00;15464.00;11686.00;NA;NA;33825.00;72880.00;17544.00;7357.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121513000.00;1995.00;Powiat oświęcimski; krakowsko-tarnowski;Małopolskie;1213.00;15.00;12.00;127;1025.00;25521.00;15500.00;NA;NA;42806.00;91461.00;19232.00;6777.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121514000.00;1995.00;Powiat proszowicki; krakowsko-tarnowski;Małopolskie;1214.00;15.00;12.00;128;232.00;735.00;2940.00;NA;NA;11971.00;25135.00;7903.00;1067.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121615000.00;1995.00;Powiat suski; nowosądecki;Małopolskie;1215.00;16.00;12.00;129;270.00;3781.00;7887.00;NA;NA;24173.00;44132.00;11557.00;4483.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121516000.00;1995.00;Powiat tarnowski; krakowsko-tarnowski;Małopolskie;1216.00;15.00;12.00;130;680.00;6072.00;8533.00;NA;NA;55414.00;95965.00;24305.00;4666.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121617000.00;1995.00;Powiat tatrzański; nowosądecki;Małopolskie;1217.00;16.00;12.00;131;14.00;3681.00;9884.00;NA;NA;18927.00;36887.00;9067.00;6879.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121618000.00;1995.00;Powiat wadowicki; nowosądecki;Małopolskie;1218.00;16.00;12.00;132;498.00;14191.00;11703.00;NA;NA;45542.00;86998.00;19505.00;8821.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121519000.00;1995.00;Powiat wielicki; krakowsko-tarnowski;Małopolskie;1219.00;15.00;12.00;133;335.00;4738.00;5978.00;NA;NA;28209.00;54865.00;14420.00;4455.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121761000.00;1995.00;Powiat m.Kraków; m. Kraków;Małopolskie;1261.00;17.00;12.00;134;1415.00;112584.00;168908.00;NA;NA;167622.00;465878.00;111487.00;63364.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121662000.00;1995.00;Powiat m.Nowy Sącz; nowosądecki;Małopolskie;1262.00;16.00;12.00;135;85.00;12148.00;19574.00;NA;NA;25982.00;47360.00;8959.00;7335.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2121563000.00;1995.00;Powiat m.Tarnów; krakowsko-tarnowski;Małopolskie;1263.00;15.00;12.00;136;136.00;25290.00;25628.00;NA;NA;34754.00;72498.00;14674.00;7838.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142101000.00;1995.00;Powiat białobrzeski; radomski;Mazowieckie;1401.00;21.00;14.00;137;154.00;639.00;1835.00;NA;NA;10536.00;18185.00;5606.00;1983.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141802000.00;1995.00;Powiat ciechanowski; ciechanowsko-płocki;Mazowieckie;1402.00;18.00;14.00;138;403.00;6114.00;11677.00;NA;NA;28129.00;53044.00;12535.00;5079.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142103000.00;1995.00;Powiat garwoliński; radomski;Mazowieckie;1403.00;21.00;14.00;139;295.00;5449.00;7632.00;NA;NA;33663.00;57559.00;16713.00;3754.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141804000.00;1995.00;Powiat gostyniński; ciechanowsko-płocki;Mazowieckie;1404.00;18.00;14.00;140;432.00;3867.00;4645.00;NA;NA;13897.00;28423.00;7133.00;1595.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142005000.00;1995.00;Powiat grodziski; warszawski;Mazowieckie;1405.00;20.00;14.00;141;207.00;6848.00;6371.00;NA;NA;17775.00;41036.00;11517.00;4764.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142006000.00;1995.00;Powiat grójecki; warszawski;Mazowieckie;1406.00;20.00;14.00;142;617.00;6787.00;7538.00;NA;NA;29445.00;62572.00;17067.00;5223.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142107000.00;1995.00;Powiat kozienicki; radomski;Mazowieckie;1407.00;21.00;14.00;143;427.00;6891.00;5499.00;NA;NA;19843.00;36533.00;10270.00;2162.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142008000.00;1995.00;Powiat legionowski; warszawski;Mazowieckie;1408.00;20.00;14.00;144;359.00;6227.00;6859.00;NA;NA;22449.00;52492.00;10009.00;4867.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142109000.00;1995.00;Powiat lipski; radomski;Mazowieckie;1409.00;21.00;14.00;145;137.00;1262.00;3105.00;NA;NA;11293.00;21663.00;8770.00;1368.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141910000.00;1995.00;Powiat łosicki; ostrołęcko-siedlecki;Mazowieckie;1410.00;19.00;14.00;146;267.00;1414.00;2747.00;NA;NA;10265.00;18872.00;6608.00;1113.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141911000.00;1995.00;Powiat makowski; ostrołęcko-siedlecki;Mazowieckie;1411.00;19.00;14.00;147;378.00;1934.00;3887.00;NA;NA;14942.00;26989.00;8460.00;1404.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142012000.00;1995.00;Powiat miński; warszawski;Mazowieckie;1412.00;20.00;14.00;148;306.00;10447.00;12092.00;NA;NA;40335.00;85125.00;22311.00;7064.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141813000.00;1995.00;Powiat mławski; ciechanowsko-płocki;Mazowieckie;1413.00;18.00;14.00;149;143.00;5039.00;5795.00;NA;NA;22470.00;41849.00;11425.00;2887.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142014000.00;1995.00;Powiat nowodworski; warszawski;Mazowieckie;1414.00;20.00;14.00;150;312.00;3652.00;6438.00;NA;NA;21281.00;43035.00;9742.00;3729.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141915000.00;1995.00;Powiat ostrołęcki; ostrołęcko-siedlecki;Mazowieckie;1415.00;19.00;14.00;151;252.00;1072.00;3451.00;NA;NA;26154.00;44240.00;12893.00;1588.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141916000.00;1995.00;Powiat ostrowski; ostrołęcko-siedlecki;Mazowieckie;1416.00;19.00;14.00;152;157.00;4189.00;6550.00;NA;NA;23100.00;43083.00;12900.00;2624.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142017000.00;1995.00;Powiat otwocki; warszawski;Mazowieckie;1417.00;20.00;14.00;153;107.00;8584.00;14092.00;NA;NA;29300.00;65395.00;16523.00;6079.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142018000.00;1995.00;Powiat piaseczyński; warszawski;Mazowieckie;1418.00;20.00;14.00;154;520.00;16082.00;12183.00;NA;NA;25850.00;60631.00;14824.00;9273.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141819000.00;1995.00;Powiat płocki; ciechanowsko-płocki;Mazowieckie;1419.00;18.00;14.00;155;924.00;3105.00;5151.00;NA;NA;31036.00;61043.00;17314.00;2625.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141820000.00;1995.00;Powiat płoński; ciechanowsko-płocki;Mazowieckie;1420.00;18.00;14.00;156;860.00;4596.00;6564.00;NA;NA;25727.00;51683.00;14068.00;3350.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142021000.00;1995.00;Powiat pruszkowski; warszawski;Mazowieckie;1421.00;20.00;14.00;157;413.00;14982.00;14381.00;NA;NA;31716.00;80894.00;19201.00;11696.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141922000.00;1995.00;Powiat przasnyski; ostrołęcko-siedlecki;Mazowieckie;1422.00;19.00;14.00;158;447.00;2521.00;4025.00;NA;NA;16921.00;30694.00;8131.00;2580.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142123000.00;1995.00;Powiat przysuski; radomski;Mazowieckie;1423.00;21.00;14.00;159;169.00;2222.00;3157.00;NA;NA;14199.00;25144.00;8688.00;1390.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141924000.00;1995.00;Powiat pułtuski; ostrołęcko-siedlecki;Mazowieckie;1424.00;19.00;14.00;160;270.00;1829.00;4167.00;NA;NA;15175.00;28474.00;7771.00;2063.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142125000.00;1995.00;Powiat radomski; radomski;Mazowieckie;1425.00;21.00;14.00;161;526.00;9560.00;7459.00;NA;NA;44410.00;76058.00;19793.00;5413.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141926000.00;1995.00;Powiat siedlecki; ostrołęcko-siedlecki;Mazowieckie;1426.00;19.00;14.00;162;351.00;1310.00;3000.00;NA;NA;24153.00;42861.00;14795.00;2173.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141827000.00;1995.00;Powiat sierpecki; ciechanowsko-płocki;Mazowieckie;1427.00;18.00;14.00;163;346.00;2621.00;4527.00;NA;NA;16747.00;31353.00;8554.00;1464.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142028000.00;1995.00;Powiat sochaczewski; warszawski;Mazowieckie;1428.00;20.00;14.00;164;371.00;5320.00;8042.00;NA;NA;23771.00;48571.00;12329.00;3670.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141929000.00;1995.00;Powiat sokołowski; ostrołęcko-siedlecki;Mazowieckie;1429.00;19.00;14.00;165;745.00;3714.00;5203.00;NA;NA;17287.00;32928.00;11666.00;2031.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142130000.00;1995.00;Powiat szydłowiecki; radomski;Mazowieckie;1430.00;21.00;14.00;166;188.00;1718.00;2606.00;NA;NA;13929.00;24718.00;6879.00;1373.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142032000.00;1995.00;Powiat warszawski zachodni; warszawski;Mazowieckie;1432.00;20.00;14.00;167;1074.00;9235.00;9574.00;NA;NA;21525.00;49970.00;12274.00;6039.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141933000.00;1995.00;Powiat węgrowski; ostrołęcko-siedlecki;Mazowieckie;1433.00;19.00;14.00;168;214.00;2115.00;4991.00;NA;NA;21230.00;38567.00;12280.00;2386.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142034000.00;1995.00;Powiat wołomiński; warszawski;Mazowieckie;1434.00;20.00;14.00;169;280.00;17050.00;13793.00;NA;NA;49753.00;103464.00;23310.00;9654.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141935000.00;1995.00;Powiat wyszkowski; ostrołęcko-siedlecki;Mazowieckie;1435.00;19.00;14.00;170;175.00;4861.00;5711.00;NA;NA;22168.00;39277.00;9272.00;3155.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142136000.00;1995.00;Powiat zwoleński; radomski;Mazowieckie;1436.00;21.00;14.00;171;149.00;1085.00;2771.00;NA;NA;11319.00;20692.00;6973.00;1376.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141837000.00;1995.00;Powiat żuromiński; ciechanowsko-płocki;Mazowieckie;1437.00;18.00;14.00;172;121.00;1407.00;2614.00;NA;NA;12631.00;23158.00;6652.00;1234.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142038000.00;1995.00;Powiat żyrardowski; warszawski;Mazowieckie;1438.00;20.00;14.00;173;324.00;5832.00;6809.00;NA;NA;19736.00;45059.00;11669.00;4110.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141961000.00;1995.00;Powiat m.Ostrołęka; ostrołęcko-siedlecki;Mazowieckie;1461.00;19.00;14.00;174;55.00;8865.00;10735.00;NA;NA;18156.00;31996.00;4010.00;3993.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141862000.00;1995.00;Powiat m.Płock; ciechanowsko-płocki;Mazowieckie;1462.00;18.00;14.00;175;74.00;27511.00;21218.00;NA;NA;34374.00;80291.00;12509.00;7725.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142163000.00;1995.00;Powiat m.Radom; radomski;Mazowieckie;1463.00;21.00;14.00;176;646.00;29241.00;32942.00;NA;NA;66622.00;137746.00;28281.00;20290.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1141964000.00;1995.00;Powiat m.Siedlce; ostrołęcko-siedlecki;Mazowieckie;1464.00;19.00;14.00;177;133.00;9941.00;16197.00;NA;NA;22651.00;44558.00;7366.00;4987.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1142265000.00;1995.00;Powiat m. st. Warszawa; m. Warszawa;Mazowieckie;1465.00;22.00;14.00;178;2308.00;212884.00;512564.00;NA;NA;330897.00;1007603.00;296612.00;166599.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5162301000.00;1995.00;Powiat brzeski; opolski;Opolskie;1601.00;23.00;16.00;179;1831.00;8591.00;8910.00;NA;NA;26395.00;54933.00;12381.00;3197.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5162302000.00;1995.00;Powiat głubczycki; opolski;Opolskie;1602.00;23.00;16.00;180;2590.00;3051.00;5433.00;NA;NA;14676.00;31298.00;8163.00;1573.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5162303000.00;1995.00;Powiat kędzierzyńsko-kozielski; opolski;Opolskie;1603.00;23.00;16.00;181;1118.00;14893.00;12500.00;NA;NA;28936.00;69514.00;12809.00;5186.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5162304000.00;1995.00;Powiat kluczborski; opolski;Opolskie;1604.00;23.00;16.00;182;1804.00;5717.00;8117.00;NA;NA;21067.00;42392.00;9232.00;2133.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5162305000.00;1995.00;Powiat krapkowicki; opolski;Opolskie;1605.00;23.00;16.00;183;809.00;11663.00;5109.00;NA;NA;20183.00;46037.00;7672.00;1863.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5162306000.00;1995.00;Powiat namysłowski; opolski;Opolskie;1606.00;23.00;16.00;184;1181.00;2363.00;4587.00;NA;NA;12711.00;25844.00;5942.00;1049.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5162307000.00;1995.00;Powiat nyski; opolski;Opolskie;1607.00;23.00;16.00;185;3501.00;15400.00;14371.00;NA;NA;42463.00;87866.00;19964.00;5305.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5162308000.00;1995.00;Powiat oleski; opolski;Opolskie;1608.00;23.00;16.00;186;764.00;6170.00;5570.00;NA;NA;20098.00;42491.00;9798.00;2600.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5162309000.00;1995.00;Powiat opolski; opolski;Opolskie;1609.00;23.00;16.00;187;1720.00;13955.00;8556.00;NA;NA;37915.00;84570.00;16647.00;4150.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5162310000.00;1995.00;Powiat prudnicki; opolski;Opolskie;1610.00;23.00;16.00;188;1512.00;5021.00;5688.00;NA;NA;17503.00;37037.00;9355.00;2505.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5162311000.00;1995.00;Powiat strzelecki; opolski;Opolskie;1611.00;23.00;16.00;189;916.00;8183.00;7547.00;NA;NA;24252.00;52953.00;9856.00;2201.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5162361000.00;1995.00;Powiat m.Opole; opolski;Opolskie;1661.00;23.00;16.00;190;1380.00;19564.00;32154.00;NA;NA;31693.00;83403.00;15123.00;10640.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182501000.00;1995.00;Powiat bieszczadzki; krośnieńsko-przemyski;Podkarpackie;1801.00;25.00;18.00;191;960.00;2105.00;5601.00;NA;NA;15883.00;29111.00;5355.00;2246.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182502000.00;1995.00;Powiat brzozowski; krośnieńsko-przemyski;Podkarpackie;1802.00;25.00;18.00;192;195.00;2631.00;4510.00;NA;NA;20474.00;35134.00;9946.00;1862.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182403000.00;1995.00;Powiat dębicki; rzeszowsko-tarnobrzeski;Podkarpackie;1803.00;24.00;18.00;193;572.00;15870.00;12043.00;NA;NA;42600.00;73095.00;15524.00;4864.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182504000.00;1995.00;Powiat jarosławski; krośnieńsko-przemyski;Podkarpackie;1804.00;25.00;18.00;194;790.00;10174.00;11093.00;NA;NA;37822.00;67633.00;17200.00;4487.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182505000.00;1995.00;Powiat jasielski; krośnieńsko-przemyski;Podkarpackie;1805.00;25.00;18.00;195;297.00;11419.00;12141.00;NA;NA;37373.00;68627.00;17202.00;4665.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182406000.00;1995.00;Powiat kolbuszowski; rzeszowsko-tarnobrzeski;Podkarpackie;1806.00;24.00;18.00;196;235.00;2680.00;3957.00;NA;NA;18990.00;32429.00;8284.00;1358.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182507000.00;1995.00;Powiat krośnieński; krośnieńsko-przemyski;Podkarpackie;1807.00;25.00;18.00;197;375.00;5428.00;6606.00;NA;NA;32192.00;59105.00;16241.00;3813.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182408000.00;1995.00;Powiat leżajski; rzeszowsko-tarnobrzeski;Podkarpackie;1808.00;24.00;18.00;198;285.00;6292.00;6016.00;NA;NA;21873.00;37950.00;8941.00;1718.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182509000.00;1995.00;Powiat lubaczowski; krośnieńsko-przemyski;Podkarpackie;1809.00;25.00;18.00;199;765.00;1828.00;4864.00;NA;NA;18665.00;31482.00;8360.00;1261.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182410000.00;1995.00;Powiat łańcucki; rzeszowsko-tarnobrzeski;Podkarpackie;1810.00;24.00;18.00;200;415.00;5896.00;6930.00;NA;NA;23009.00;41547.00;11856.00;2994.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182411000.00;1995.00;Powiat mielecki; rzeszowsko-tarnobrzeski;Podkarpackie;1811.00;24.00;18.00;201;552.00;13462.00;11153.00;NA;NA;42037.00;75189.00;16873.00;4359.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182412000.00;1995.00;Powiat niżański; rzeszowsko-tarnobrzeski;Podkarpackie;1812.00;24.00;18.00;202;301.00;3781.00;4599.00;NA;NA;20774.00;36337.00;9405.00;1509.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182513000.00;1995.00;Powiat przemyski; krośnieńsko-przemyski;Podkarpackie;1813.00;25.00;18.00;203;973.00;1016.00;6124.00;NA;NA;22437.00;38337.00;10577.00;1827.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182514000.00;1995.00;Powiat przeworski; krośnieńsko-przemyski;Podkarpackie;1814.00;25.00;18.00;204;772.00;5717.00;6025.00;NA;NA;24237.00;42716.00;12842.00;1659.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182415000.00;1995.00;Powiat ropczycko-sędziszowski; rzeszowsko-tarnobrzeski;Podkarpackie;1815.00;24.00;18.00;205;248.00;5437.00;4759.00;NA;NA;22470.00;38664.00;9050.00;2204.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182416000.00;1995.00;Powiat rzeszowski; rzeszowsko-tarnobrzeski;Podkarpackie;1816.00;24.00;18.00;206;743.00;5640.00;8201.00;NA;NA;48710.00;89981.00;24547.00;4490.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182517000.00;1995.00;Powiat sanocki; krośnieńsko-przemyski;Podkarpackie;1817.00;25.00;18.00;207;569.00;10526.00;9038.00;NA;NA;29476.00;54071.00;11609.00;3615.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182418000.00;1995.00;Powiat stalowowolski; rzeszowsko-tarnobrzeski;Podkarpackie;1818.00;24.00;18.00;208;339.00;18541.00;12982.00;NA;NA;34884.00;66389.00;13710.00;3646.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182519000.00;1995.00;Powiat strzyżowski; krośnieńsko-przemyski;Podkarpackie;1819.00;25.00;18.00;209;367.00;2676.00;4136.00;NA;NA;18571.00;34047.00;9439.00;1472.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182420000.00;1995.00;Powiat tarnobrzeski; rzeszowsko-tarnobrzeski;Podkarpackie;1820.00;24.00;18.00;210;195.00;9155.00;3525.00;NA;NA;16846.00;31400.00;7033.00;1390.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182521000.00;1995.00;Powiat leski; krośnieńsko-przemyski;Podkarpackie;1821.00;25.00;18.00;211;NA;NA;0.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182561000.00;1995.00;Powiat m.Krosno; krośnieńsko-przemyski;Podkarpackie;1861.00;25.00;18.00;212;20.00;15238.00;12111.00;NA;NA;14675.00;29137.00;5465.00;3684.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182562000.00;1995.00;Powiat m.Przemyśl; krośnieńsko-przemyski;Podkarpackie;1862.00;25.00;18.00;213;164.00;7112.00;15176.00;NA;NA;19467.00;40543.00;8779.00;5431.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182463000.00;1995.00;Powiat m.Rzeszów; rzeszowsko-tarnobrzeski;Podkarpackie;1863.00;24.00;18.00;214;96.00;28798.00;41753.00;NA;NA;44484.00;98306.00;17481.00;10973.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3182464000.00;1995.00;Powiat m.Tarnobrzeg; rzeszowsko-tarnobrzeski;Podkarpackie;1864.00;24.00;18.00;215;12.00;7067.00;8863.00;NA;NA;14764.00;31702.00;4233.00;2593.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3202601000.00;1995.00;Powiat augustowski; białostocko-suwalski;Podlaskie;2001.00;26.00;20.00;216;462.00;3213.00;5178.00;NA;NA;17889.00;33772.00;9071.00;1806.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3202602000.00;1995.00;Powiat białostocki; białostocko-suwalski;Podlaskie;2002.00;26.00;20.00;217;1093.00;7785.00;8806.00;NA;NA;39048.00;76641.00;23216.00;4418.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3202603000.00;1995.00;Powiat bielski; białostocko-suwalski;Podlaskie;2003.00;26.00;20.00;218;496.00;3181.00;5787.00;NA;NA;17621.00;34615.00;13099.00;2352.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3202704000.00;1995.00;Powiat grajewski; łomżyński;Podlaskie;2004.00;27.00;20.00;219;174.00;2749.00;4265.00;NA;NA;16259.00;28394.00;7114.00;1379.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3202605000.00;1995.00;Powiat hajnowski; białostocko-suwalski;Podlaskie;2005.00;26.00;20.00;220;731.00;4150.00;6352.00;NA;NA;13822.00;30271.00;11312.00;1700.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3202706000.00;1995.00;Powiat kolneński; łomżyński;Podlaskie;2006.00;27.00;20.00;221;170.00;1322.00;2650.00;NA;NA;13108.00;22464.00;6112.00;882.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3202707000.00;1995.00;Powiat łomżyński; łomżyński;Podlaskie;2007.00;27.00;20.00;222;202.00;1387.00;2228.00;NA;NA;15290.00;26857.00;9652.00;1174.00;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
